source_row,variant_code,flags
28821,vmm-c57d8ab5fb40539b892779fa88dfebbc269d6221509acf5bd5330cd4a8acc7e9,LEGACY_QUOTE_REQUIRED
28822,vmm-3ee1bc226993ecb6657c9f8b6b59fca7149ad054b6829c18c643cfdf2672f684,LEGACY_QUOTE_REQUIRED
28823,vmm-b6462a9709ef9a1d65e0ca4a151700d8d0006362cb561c5cff36fb4467ca3538,LEGACY_QUOTE_REQUIRED
28824,vmm-db54d1e67833ce47ac69f704f18c487a4834a026a3bd7a863132811f19695d92,LEGACY_QUOTE_REQUIRED
28825,vmm-8f9094019fd8efc06dd1d8b7499f546e8692fab10612a8d827f9c8cbc0d28b2d,LEGACY_QUOTE_REQUIRED
28826,vmm-74e0a94723984d6d98f4710d620d661eec14d770de6defbd0e89a815c3f4d4a5,LEGACY_QUOTE_REQUIRED
28827,vmm-d74e52f35cba14c9c9229067ef0b8b477308c7148f208fbb35cdb1840f41e2f1,LEGACY_QUOTE_REQUIRED
28828,vmm-3b7ccbb5d1892c99f624030586b97584b58dad9a3d660eda19731192e86f5f18,LEGACY_QUOTE_REQUIRED
28829,vmm-0430a1efbd89af8a1431af0f37670f6dc540fd6cce85d18710dbeecd70e01ae4,LEGACY_QUOTE_REQUIRED
28830,vmm-daafe52b153ccd35cc4433bfd49d6555593d438f00f90d97576c840b915e1908,LEGACY_QUOTE_REQUIRED
28831,vmm-bddc8a74acd468772c5abe1953a1ee78bdaf7f680ad90a344d8f6a26eb8622ea,LEGACY_QUOTE_REQUIRED
28832,vmm-89d50ba017b915b2762c42e7260cf678c1abb51bed7c47bcc0c7f64c459d76e6,LEGACY_QUOTE_REQUIRED
28835,vmm-096ab84cf39288b422295f79906fcd595fd2016c80db332e974031a79d49bf3a,MASS_UNKNOWN_OR_OUTLIER
28846,vmm-829160b070a767f8444e448918fc05d48b436792c7fa514c81ea12de02986b14,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
28849,vmm-5eae96421eeb067bdeb02a470ef1198ee42be1fc8865717918376ee319610aa2,DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
28850,vmm-d82e2a32107d4e31ef8da1d4b1224c11913bdd2c6277fa66a708160d86b0614a,DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
28851,vmm-f36fce15491da8e4027c19362129853bd2a7cc3de125536b715e85c1c4cdcfeb,DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
28852,vmm-d20912512c1a6c7f5abc065d5f14986a32cf5a286821a1762d95474a480d94b7,DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
28853,vmm-b414dfb87a64a4003e15cdf3e01fc03fed0398e41d8814eb80944775efcdb293,DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
28854,vmm-2bf674d824389b200b4969a1c13579d188b71560ab1a61c863c42b8274fca722,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;HYBRID_FUEL_UNCERTAIN;CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
28855,vmm-7077a7490c0898496c1c4873b0337c639a09bde8f878a70a3b697fdd6bbcce45,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;HYBRID_FUEL_UNCERTAIN;CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
28856,vmm-9292f81e8ead61c6b0a1829a5ad02ca437b3ad3fd72ea661cd58beac567457e2,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;HYBRID_FUEL_UNCERTAIN;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER;TRANSMISSION_UNKNOWN
28859,vmm-e56149af675fde33a04215ab6ecef1d1ca97c8023d916897a9b628c5318dad43,MASS_UNKNOWN_OR_OUTLIER
28860,vmm-0320f38bef8fd5531532f710986cc5126d32d5552cbca9107b05831071afc351,POWER_LABEL_CONFLICT
28861,vmm-81d709d8d636bf8c1ecb2549547010771db57ce2f6b99fe2a29e9653d34d80b1,MASS_UNKNOWN_OR_OUTLIER
28863,vmm-d0f7013001aa5fcefeeeddf4f6a00f3f6ff5fea2f24fc321c3ec01611a0b4251,MASS_UNKNOWN_OR_OUTLIER
28877,vmm-7849df5eee73dfb74520a35113e91e89bafab5468126db281844390905f9ae12,MASS_UNKNOWN_OR_OUTLIER
28931,vmm-f775f99b22dcc5949691dbc2426e6eb726fc041701d5dc37f3922ff7bb4172fa,LEGACY_QUOTE_REQUIRED
28932,vmm-544944555641cedbbbd4ebef29cae621c1cba46a9292e9afdea71a664f0b8afe,LEGACY_QUOTE_REQUIRED
28933,vmm-99bc6d730d71edb448c3f32ad3eabfb355e80f5fff6206cc5eec6f440f56c3c3,LEGACY_QUOTE_REQUIRED
28934,vmm-4326f795a3d9c2ea83685692fe7a7e8022757b7b2af6f21a90cc981daa89e191,LEGACY_QUOTE_REQUIRED
28935,vmm-9640ed3237d2ae41bfb9a0b8e1ff1ad13ec6b17e040e370b14fc5ea33ee07965,LEGACY_QUOTE_REQUIRED
28936,vmm-f16fb68e14dc66b4b46a1cb84fd9b319efcf75ea1a1537a37e0f65146daebe5a,LEGACY_QUOTE_REQUIRED
28937,vmm-202282a47b3b9c64635b9310aa6ad9a10f5fa86eb0b26b355f2329cfe4067cb2,LEGACY_QUOTE_REQUIRED
28938,vmm-a26ec70c0082aa37afbde1dfb1758cb11036b8dab58cbba6769c37fb0b44e309,LEGACY_QUOTE_REQUIRED
28939,vmm-1573ea4a5e14645679b3cb7c0f612df35688f99243c5be0ef940ab708a7283e7,LEGACY_QUOTE_REQUIRED
28940,vmm-251a4be9d257992b716858bde3014645e7df61eb8d7fbce53414ccd3714d8a9e,LEGACY_QUOTE_REQUIRED
28941,vmm-31c2032a66c470f61ac1a3863089c9fa6a237c461992d624b00cb51405ee97ab,LEGACY_QUOTE_REQUIRED
28942,vmm-f20c2d470951062b26e0f1626027f1483bed38a4ddd52752ca20f2ef29b29b6d,LEGACY_QUOTE_REQUIRED
28943,vmm-37ff33cd90b9cae5ed1545174901f3a69c13ddb76352be47641d5d5e2c86fa90,LEGACY_QUOTE_REQUIRED
28944,vmm-676a4bcb5a9bf5eccb17fe310a3be8292ba3021ca9e230fd787d01f7dc555035,LEGACY_QUOTE_REQUIRED
28945,vmm-550da88c52220018b0ac9c1e67d012ad77bfb1072a0996939dc903895e768e99,LEGACY_QUOTE_REQUIRED
28946,vmm-0e84d029870611d7e32f298b5ee5e09384a5267a4ec43383e55ffbc04b84937e,LEGACY_QUOTE_REQUIRED
28947,vmm-caab5340a16551182079a54d86801a4e2ec599c89a0b8a96bec44dceaed64f3d,LEGACY_QUOTE_REQUIRED
28948,vmm-0bc0ead263071c274ab2c9648afa4dade29e0185229aa728851ce1d23d040bd2,LEGACY_QUOTE_REQUIRED
28949,vmm-a3d982995d4aae73917c9beaec3294f20410ecd597a3a2c474de8620b176cbd3,LEGACY_QUOTE_REQUIRED
28950,vmm-74ebbe78d644eaa7846e8b9ec490b9e74696520553f42f33b4135116171d578c,LEGACY_QUOTE_REQUIRED
28951,vmm-d5c8d58eeafa4657446d1eda2d6e3ad3d20ca7c1d76c617d4edc2238a23485c6,LEGACY_QUOTE_REQUIRED
28952,vmm-4e89b4490830721124fc6859cd6530fd72fade54b0b62817ae39894883139115,LEGACY_QUOTE_REQUIRED
28953,vmm-31d7753d2d8edc1c79b3ad40868547644238f81def4dcaa7af69a81c9577e312,LEGACY_QUOTE_REQUIRED
28954,vmm-71bca174eefb90a7856d90652f4e8f2b98bb8a87a43ae26272d8bf5491a9e973,LEGACY_QUOTE_REQUIRED
28955,vmm-3e311a65e670d9153e3d68505ae2a6004f4262e6abc2d60dd7706a143788e96b,LEGACY_QUOTE_REQUIRED
28956,vmm-413105dc5bb6e25a2cf15fa189066f04f448dcfe9ad139fedb6cda03a5e196b5,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;ROUNDED_FOR_INTEGER_STORAGE
28957,vmm-ee3f05366090b6a8f95777da2fc09efad550d990f26a8d744f6584bd3ae8c07c,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
28966,vmm-4cfe1fda5edb5582172f8864df9c6aea5a3bf4206549b6ed0b15ad2b4076e441,DISPLACEMENT_LABEL_CONFLICT
28968,vmm-f2103956eaa16f244b586627586254f28529360a7ceb635b43ab8ccd245322f3,DISPLACEMENT_LABEL_CONFLICT
29144,vmm-ff34f0f021fe2f6bef1bbb2cf5c8a4931bf21d8e8a7dd73381acdd5b1a425a7f,LEGACY_QUOTE_REQUIRED
29145,vmm-e72caf664944d45a3a652c8121064d08e93b0c81182e5f243e4bbfd45546a677,LEGACY_QUOTE_REQUIRED
29146,vmm-a3b40072a9876bfbe107794b1c2890a8feb7e5af1d6251de112d22331eb74b45,LEGACY_QUOTE_REQUIRED
29147,vmm-7e7658c48a4911da6cbc8ae04168a386e12fb281936c38abb3f1b2a9c8f8eef0,LEGACY_QUOTE_REQUIRED
29148,vmm-085a9371887a5ed8ab2f2c76918585832ed413bd1754d0edea54a21b00321504,LEGACY_QUOTE_REQUIRED
29149,vmm-234a935d53d6e7075651bcd5bc914ba7a61e9e6ffaa8c09394104f1ec1050f24,LEGACY_QUOTE_REQUIRED
29150,vmm-0cba2be8242f4b011e4193544869a7205e8ae399fb3a4fb31de8eec141a204b1,LEGACY_QUOTE_REQUIRED
29151,vmm-80637b5718e2fb2fe0381e185fa9471b2069380a00fca4b659ae002aece8fccc,LEGACY_QUOTE_REQUIRED
29152,vmm-f70338ad9a680ae28130ece45ec22a82504d2de642e50bfc54f96d33a9cfdd76,LEGACY_QUOTE_REQUIRED
29153,vmm-62b5afc693f2ff6d3645d61b028110fd1fc77758a1ae0003ef28a46deb77f832,LEGACY_QUOTE_REQUIRED
29154,vmm-ddb5652e8facddaf2761e2e3fd32d3af1fd01176991a4c2f994e77439a69136d,LEGACY_QUOTE_REQUIRED
29155,vmm-49c672fb28e4c1ff36c5d09dd608250ea892502df8b5fad91ab7761cd1c34052,LEGACY_QUOTE_REQUIRED
29156,vmm-27219d602be1d565b8473aaa60e30bf36383fcbe6af83d3d2824e3ded986385e,DISPLACEMENT_LABEL_CONFLICT;LEGACY_QUOTE_REQUIRED
29157,vmm-6b7154967d1e424f258adb2c8bf5f6e78eb2464e704155a6d30c594ea06d0e98,LEGACY_QUOTE_REQUIRED
29158,vmm-62d7c01e9e87685f3b1d6a04e467f3a3c4d75223eef21a42f9639848951c9559,LEGACY_QUOTE_REQUIRED
29159,vmm-050bb7bcebf6fdf59fe443bb6be2fc3c92292ffede13fc9608ff55db12238195,LEGACY_QUOTE_REQUIRED
29160,vmm-a3f8635687127c5311df474f9be00415ea22d8527abc20e187660c7656ccac31,LEGACY_QUOTE_REQUIRED
29186,vmm-4ec94cca04e2a72aa0ca3f50bc18d01e84268224a9bd88980d44de59982fff2f,LEGACY_QUOTE_REQUIRED
29187,vmm-4f684a91e8f62b50502e300dfe11d086d698121e6c62de87283fd7cb2545c296,LEGACY_QUOTE_REQUIRED
29188,vmm-e1c85cfa7bcb2a233b0b68cb38b60bc7ea6b6b79b1329d2511603999737d939c,LEGACY_QUOTE_REQUIRED
29189,vmm-d4b01b62a4fa8209a5658350931cd1ea7a89ee10668935070fd8ff3a4a3b9bee,LEGACY_QUOTE_REQUIRED
29190,vmm-b3cdb0329e29d0fcbc665a78791d16eae77738ea7f4d3c3c02e5301e57eeb0a2,LEGACY_QUOTE_REQUIRED
29191,vmm-dde73fd898a1cde719b4d369a13498aa948529bf9e183a9c2c83a9df50fba073,LEGACY_QUOTE_REQUIRED
29216,vmm-8926295c3490a5b4a4bb814c9a8100cad4fc371e636dd93bcd7441828b8bbafa,LEGACY_QUOTE_REQUIRED
29217,vmm-8b79f6f15d6ccb6b16c6075aeac0f166f8b94370b6eb928898c536069cedd753,LEGACY_QUOTE_REQUIRED
29218,vmm-3587079de6728fb6f8e3ff6b365f187cc650d0565478dfd1305cf4adf0f3bd1a,LEGACY_QUOTE_REQUIRED
29219,vmm-91ac46e4cd45c8c0ee73f5842283d3ad50bc7291775e2bba81d1db4efd712b12,LEGACY_QUOTE_REQUIRED
29220,vmm-78b6fe558a6b432b69e3fd009114ca250eff91888a97452014924fed249725f0,LEGACY_QUOTE_REQUIRED
29221,vmm-f5c8a33c15b6859a23af28a1535686fdd1884e49cb5b916f5b60dee25772adad,LEGACY_QUOTE_REQUIRED
29222,vmm-5b5edf2e44837c27a1a881a192937934a658cb6f33dc75ed6dd020f52d467c0c,LEGACY_QUOTE_REQUIRED
29223,vmm-4bda919fc1e2bd99f41c893f4fe5b17e321127a390f85a8c331cd98971c79768,LEGACY_QUOTE_REQUIRED
29224,vmm-79e108f81a5c2f4d013fedfdac9e8554e21e888ccb5e0fa335f4dcbbc3f51cd2,LEGACY_QUOTE_REQUIRED
29225,vmm-2bc5e5eaca297457f6933957b246329c69495e24393e0dc9cfb620c53f09fb03,LEGACY_QUOTE_REQUIRED
29226,vmm-2ad826fc073ced4bdd6bf872447f59b30d7cc53332547039fb58de2d9711c9c5,LEGACY_QUOTE_REQUIRED
29253,vmm-dcfab0aa8d92b8ba496d8dbf906150c5752fc6d4708f12ce6da285234d2178b4,MASS_UNKNOWN_OR_OUTLIER
29256,vmm-4c3254c936be2252dff6f11b60555a7d8d87314b30c7721ce2e57a0854d0ac0e,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29257,vmm-dd29e88edabe58070c4de9a2f8fc33d3144dccd99b73e5e2fef311dcce2c4c7e,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29271,vmm-7bbe189e3de8f5f46e6b2701126f60825d871c7597e84bdd719ec1517f5a438a,MASS_UNKNOWN_OR_OUTLIER
29275,vmm-afc16e88e9fb37a56b8c1a25566b49bca5d86144c6a812fe50a29f46b02f0126,MASS_UNKNOWN_OR_OUTLIER
29276,vmm-1f1b273194b009c4ef66c91d8894b471843ccb0e416fa787744eb457bd847f0d,MASS_UNKNOWN_OR_OUTLIER
29277,vmm-b7b38f56babfaa2220cf8fa5f9c4e3d861e018d931ae62f968a6ae4dbe7c26ed,MASS_UNKNOWN_OR_OUTLIER
29278,vmm-fc089d4b3e1d76574f0007032769c4c7759a111b6ec6819166b0c778d7da5ddd,MASS_UNKNOWN_OR_OUTLIER
29279,vmm-6d5be6b649dff7137cb6e180d7cdefb6ccfd5e625ee33e39c9046312692a5cb2,MASS_UNKNOWN_OR_OUTLIER;ROUNDED_FOR_INTEGER_STORAGE
29280,vmm-cbe5857788a917917827297acfdc05b1b48ea7eeddd6c592aafca81d1c669f32,MASS_UNKNOWN_OR_OUTLIER
29281,vmm-d6493c342f30b7a7e7ff69c6a14988397fd64da75b39ceb194b077c7289eec51,MASS_UNKNOWN_OR_OUTLIER
29285,vmm-06e15816af66115281aa7f34b3a847edf99c4a1f4623d28f9f1d4e34d2a0a806,MASS_UNKNOWN_OR_OUTLIER
29286,vmm-17cc4af837f5bf77ec63436464653b4dbf52a45f326beaa4558ff7bc9fe2408e,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29287,vmm-50bc4c9ae45950176cd53a30e3f373c40599a70709cdfa10420a0ed88dc904cc,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29288,vmm-b0dd107059ce3e0d9220993986aefe31a1433044cc5d49eb0f6a0f703100cbc8,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29291,vmm-05a96d61e7306353f1d8f34a2e954ef042a69131094a8db5ac4658af01d7660d,MASS_UNKNOWN_OR_OUTLIER
29292,vmm-3c85cacabb09662431a322dee85fa66d4271990f5d29e4cd0436706c8840c425,MASS_UNKNOWN_OR_OUTLIER
29294,vmm-52b468d824b43b69a26ce1567aa853a10d2c418f80098665623401ec22c14b89,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29295,vmm-890aa87047ef6115a4dce614df9cc9c3d19457a7b9af95b983926d628b9e5be9,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29296,vmm-538e655ece140b57b1a82ec582a7763866f26e97e245b0427f7076b98225be4e,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29297,vmm-c1b9528d97ae1e635a8064bfede3e5edc5dea49fd5382cb541017bea48285762,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29298,vmm-331eb1703aa0a3239d5b347fe5506342eddea9ab7dc671b815840ee1e63be008,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29299,vmm-c2d1575344355b75fd8924a76bde017b91d5c351a50d67832f72a324370e2d8a,DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER
29300,vmm-6af996fdc0337a6906d5a5a54f09145ef90bb6ddd2770a33b11abe45d617b609,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER
29301,vmm-bfbc5e2e6ea843fe532794aba348d18a502f9ef694215bd34f56476c7a512237,CYLINDERS_UNKNOWN_OR_INVALID;DISPLACEMENT_UNKNOWN_OR_OUTLIER;MASS_UNKNOWN_OR_OUTLIER
29355,vmm-d1110b61f0f187c73f31895a8919e2bfc58b0ba6bb34a543dbc80ef86c0ce47f,TRANSMISSION_LABEL_CONFLICT
29361,vmm-e3f005c453e18391a518d914c6ddac91a0b7807870c397890cf25bcf0b1ab62c,MASS_UNKNOWN_OR_OUTLIER
29363,vmm-cfcdac37e6f99f997706cb54522a6cd71afaebfa669202f780772d4681663089,MASS_UNKNOWN_OR_OUTLIER
29364,vmm-6b215fd77c0496cbf9996898e5a201210ec7aa2b0653cf80f26ad64ec84a3f06,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29371,vmm-01ef34d48a3f8c37b281622eed12f8fdf9c2b17ea36f2bbdf009040e800b5b31,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29377,vmm-8c7a46f5b3abf5f680d26ba6c8988be68806e544bcecf8025de1430d51b11742,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29379,vmm-54cc690c35e1281b98f4114f0336dc77b2fc35fc7eb33ff45939125ef501f3eb,DISPLACEMENT_LABEL_CONFLICT
29393,vmm-0626b78f980067a797f971fc0a1e6cd26f9e1286d827d0394fe73c2559f55c32,TRANSMISSION_LABEL_CONFLICT
29395,vmm-ae70c72ddf4a183f7525bcab7366e37e0544b4717b8c0925807b16f757880849,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
29396,vmm-b72a6b6721550d99808f167c816efee8aebfbf64d79192020a14b0c441fc525d,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;MASS_UNKNOWN_OR_OUTLIER
29446,vmm-5b2024f4cdb97a5eefc09b8f7eb5f3599ef60d7289a1658fd6a77c21332099eb,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29457,vmm-49daf0087ae6d6c0551673e6da34e3672f7e0cb5fc7eeb2936775f7b5171f38f,HYBRID_COMBUSTION_FUEL_UNSPECIFIED
29458,vmm-12385ad63af0590388c88cd753c93bcb42f42e3cc19c3ef8c2bb0f8703b0ea35,POWER_LABEL_CONFLICT
29472,vmm-0a640c8ddee2782616362974d62dd25799b44544ccad25216dfb4edfdc349688,POWER_LABEL_CONFLICT
29474,vmm-5498bce4406cec6ed1d1960df93993f03a2803ae339fb7a78b8dec5c5d8c50a4,POWER_LABEL_CONFLICT
29499,vmm-6757a848c4a9d78f993d249bf83660843aacc485ecc9a0b724bd459d7ea4e7db,HYBRID_COMBUSTION_FUEL_UNSPECIFIED;DISPLACEMENT_LABEL_CONFLICT
29500,vmm-8baa61a03ae1e62feb2e95de7aada973487fb0f6554b55ef9496d0d8a214d5bd,LEGACY_QUOTE_REQUIRED
29501,vmm-86477d75b8037fa237943ad15c0c7c4c443617fecb2cf6e4c3d4ad96f952616c,LEGACY_QUOTE_REQUIRED
29502,vmm-517ce9b9078b478a1dc1049299d5f0082776eabd2ee3e0eb2f82225d0fa3ed0d,LEGACY_QUOTE_REQUIRED
29503,vmm-6e25a1e196689f3f2fc7e269bb23b4515960c7e5fecfbd9abb476b876ba1f6ed,LEGACY_QUOTE_REQUIRED
29504,vmm-1bc199572ad9ee1f586ff2094508323d9c9ce19248ae6dc2469cbd66654a0d70,LEGACY_QUOTE_REQUIRED
29505,vmm-fa4458ae04158d995bc29e9496393f75d7c3a8cce0af1029c31e72845f4117e3,LEGACY_QUOTE_REQUIRED
29506,vmm-a50a20fb886ab81dbb8a1a92255498d5dbe0ae0b19ddfd3074184733766edbfd,LEGACY_QUOTE_REQUIRED
29507,vmm-cc112673fbae3de983c96862884486974e4e0d87d8193d6d966d74545e3fcf5e,LEGACY_QUOTE_REQUIRED
29508,vmm-9cdda4288fe3a2dc452956aa2822d7cf3123ae4af4a460540ce9555a93d95bef,LEGACY_QUOTE_REQUIRED
29509,vmm-b4ee2f5659b41584d714992384340bea2cba11295158141f937f8b51dd940e62,LEGACY_QUOTE_REQUIRED
29510,vmm-165a291d9f7980948f24065a85e03774de76a57b61b865d1cdb019fc86e46bfb,LEGACY_QUOTE_REQUIRED
29511,vmm-fafe7ceb08517950c5e9bda1ab0395247f031de58e7d5f62d53b9115576c8e03,LEGACY_QUOTE_REQUIRED
29512,vmm-7ebf8495a44cfcaa9e78a15c81f2c3f6c4587cc99c30a9d496140d6e982c090b,LEGACY_QUOTE_REQUIRED
29513,vmm-d8ebcf8f2859c6afbf637896b6e4dcf31a0a894d692dad08c33cdbfdbb866ba9,LEGACY_QUOTE_REQUIRED
29514,vmm-0ade1dd01c30d058a34724630463cb85600ecc6d76abde10632b21ac163fe6f2,LEGACY_QUOTE_REQUIRED
29515,vmm-7e853b681170820e80579de1ee878b32383dc49967b3935268c9a17b93e4163b,LEGACY_QUOTE_REQUIRED
29516,vmm-4925fb1f6fc5ccbd0006343f00da3ddc0acc5d9cdb2f5d2290283a15eff4a074,LEGACY_QUOTE_REQUIRED
29517,vmm-fb9885c062a554d465cc352f25361ecdf33994b1f15532c506e3e70c287595dd,LEGACY_QUOTE_REQUIRED
29518,vmm-837c8297eaaed2369a3f7da3619cad6345867e10585d2e85358daee54152f18c,LEGACY_QUOTE_REQUIRED
29519,vmm-af79c0b479db3881731ea7845b7319c4e50fe3e3c0a4301d7d412bd6c873754a,LEGACY_QUOTE_REQUIRED
29520,vmm-681207c43e178e5fad36466d79c52347637510579cb75a8c9bb39cb20052caa7,LEGACY_QUOTE_REQUIRED
29521,vmm-44810107c9e49489f3cb1071bf9110e009b5bfcdcd7059a404523e4884e4797d,LEGACY_QUOTE_REQUIRED
29522,vmm-6fc245960f7921783fa4564b4a6da2e5fbdc56895aedeb1e217bfd6b0f7785ab,LEGACY_QUOTE_REQUIRED
29523,vmm-ec3ffae8880a37e8ee80fcead30497bd06d3650db5adf2135f85987271f0b672,LEGACY_QUOTE_REQUIRED
29524,vmm-c0f8d38ac1a1601c6d6147baac3695e660b850ac71aeba94bd50acb02db6103e,LEGACY_QUOTE_REQUIRED
29525,vmm-a17814c06b3a77d3114b0c911f47c1cfaec303a8953460163f1a78256a955603,LEGACY_QUOTE_REQUIRED
29526,vmm-8172b0226bfecea2285a90b6cae60ab3df5d151e3fd7a8df5739021e9882c305,LEGACY_QUOTE_REQUIRED
29527,vmm-8ff1f78cafecb3a75c8e84d7fe4a079e446809a18f10d9044f90ed8698e0bae6,LEGACY_QUOTE_REQUIRED
29528,vmm-dde54a057d966f06453c027a425399ff29a45cce30b5fad1f1500141ea4bc22c,LEGACY_QUOTE_REQUIRED
29529,vmm-26f9afa70857acc7221845ac3d92fa4320996686cf164985b4d7e20b9d7aaac2,LEGACY_QUOTE_REQUIRED
29530,vmm-5a64f6540a419cdcb2fb9e363e88f2d9c3344d5364b5daea1a80426411f30f8d,LEGACY_QUOTE_REQUIRED
29531,vmm-f3a5e5847372db9a3eaf90a2582f0d77e81cc907f40787d3295e06c5283ef2bb,LEGACY_QUOTE_REQUIRED
29532,vmm-606d125beec22c3d8ddfecd289a1de40823ea9e2aeaf01bd92eafd1229bcaa79,LEGACY_QUOTE_REQUIRED
29533,vmm-69daa4940ad282952df6a2d7f8941fa2daba6b625b4944c99b409dfcaf193911,LEGACY_QUOTE_REQUIRED
29534,vmm-0ed6d472cdac3d46b70dca915cc67d5fc27bc1842d06d35675a592221b7441a2,LEGACY_QUOTE_REQUIRED
29535,vmm-7b55b6eb9e7247ecf87182b86acad3ded991ae4b9b87e8e9baaaef7d33d1eeeb,LEGACY_QUOTE_REQUIRED
29536,vmm-385dcf6e26546bd9c4052011cb086c8958c1fbb9fc7278a1f04cb5c692f05625,LEGACY_QUOTE_REQUIRED
29537,vmm-e55c9ab825e576f58c5fe2c3bab6a12341bac04c70805a4bc892d26b78d5b0e7,LEGACY_QUOTE_REQUIRED
29543,vmm-8dbbc752ad2e16511e79bb08cc2421c6e0003c8544756e01775b62270b93861a,LEGACY_QUOTE_REQUIRED
29544,vmm-8d8d316b56b5622785a6b08fb1a79c1fb570252f30f7feb57e5a24cf431cccf5,LEGACY_QUOTE_REQUIRED
29545,vmm-ffabfdc367a93e18fb6b0dbb2451debcd4abde43683ea2b3753787566d2d7419,LEGACY_QUOTE_REQUIRED
29546,vmm-9d88ed829c1a910469b7c083bbb6effb107ec489300099928413a8f4793d0c47,LEGACY_QUOTE_REQUIRED
29547,vmm-5753bc4c833c331f7f15fd5d9ede6a5a2ad2259ff2958e8bc41fc419b69e5112,LEGACY_QUOTE_REQUIRED
29548,vmm-07b5b8400b49ed054f454849b7364cfb3ca7da6e1d774463bb71b7c761074603,LEGACY_QUOTE_REQUIRED
29549,vmm-9f14762fb7c99fe6da4e3c440d0de0e29a29bf11984943797079963629084543,LEGACY_QUOTE_REQUIRED
29550,vmm-2faebbcf0620b9c5d2c3cf88c3b93d75bffd16895b394ef9e2a4f5c01307b64e,LEGACY_QUOTE_REQUIRED
29551,vmm-0c66715ba71d634c82ac5db0ed45af9af5de5bf3b6499718706a84ae0e718953,LEGACY_QUOTE_REQUIRED
29557,vmm-989cd482e5d35365ba7792bb66f3477eb89b2900515a93497c2862a1945d8d84,LEGACY_QUOTE_REQUIRED
29558,vmm-8555f7b1e498b6747f262c7fc40f062f077dfe6e24ddd9e44aebe78084b40f11,LEGACY_QUOTE_REQUIRED
29559,vmm-b7912c6eed137fc841ce93b651e9be213f9847eb5bfbc113887df70c3578f7ec,LEGACY_QUOTE_REQUIRED
29560,vmm-c0427cb8baf9cd585e9117febe33876677843e1b4a44e79c86306084ab4fc764,LEGACY_QUOTE_REQUIRED
29561,vmm-e793bcc615e41c4f3f7060a37eba52f30d246ff909784c3ebfa7d9bcea5d8e33,LEGACY_QUOTE_REQUIRED
29569,vmm-5792f0927d226226694e590ce779913640da5203eb6d524f012923bcf8515a85,LEGACY_QUOTE_REQUIRED
29570,vmm-d49e71afea29ccce43b3c6acab18bee650e2277ed8067045e399adc1ac888657,LEGACY_QUOTE_REQUIRED
29571,vmm-10358e090e8beb23ea6e9a609031630e0c4a834fa9be3c39b63ebacb47cf73c2,LEGACY_QUOTE_REQUIRED
29572,vmm-6e2e57110075481982b8da3672233608e8642a041c119cffa4a48b715954eb4f,LEGACY_QUOTE_REQUIRED
